Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-14 00:00:00-04:00,11.525935169624178,11.64414977850144,11.378167143399153,11.516083717346191,7311000,0.0,0.0
2025-03-17 00:00:00-04:00,11.615020027702423,11.674381704798277,11.516085157238464,11.555659294128418,4617800,0.05,0.0
2025-03-18 00:00:00-04:00,11.49629641929605,11.575444684829927,11.367680251923058,11.535870552062988,5674500,0.0,0.0
2025-03-19 00:00:00-04:00,11.535871526062264,11.65459393438708,11.52597775615474,11.615019798278809,4716900,0.0,0.0
2025-03-20 00:00:00-04:00,11.555659003881145,11.971187902549598,11.52597769431781,11.802997589111328,7015300,0.0,0.0
2025-03-21 00:00:00-04:00,11.79310439241813,11.872252668056758,11.634807841140871,11.733742713928223,14225600,0.0,0.0
2025-03-24 00:00:00-04:00,11.85246533015269,11.882146641666353,11.417149806693054,11.516085624694824,8707200,0.0,0.0
2025-03-25 00:00:00-04:00,11.565552696666753,11.565552696666753,11.377575772958807,11.486404418945312,5114600,0.0,0.0
2025-03-26 00:00:00-04:00,11.545765795166947,11.79310439241813,11.525978254496355,11.733742713928223,9531000,0.0,0.0
2025-03-27 00:00:00-04:00,11.773316575262234,11.773316575262234,11.516085157238464,11.555659294128418,4951500,0.0,0.0
2025-03-28 00:00:00-04:00,11.49629806805617,11.525978436007595,11.357788111746379,11.43693733215332,5616800,0.0,0.0
2025-03-31 00:00:00-04:00,11.357788186886848,11.862359163008623,11.328107818739065,11.83267879486084,27065100,0.0,0.0
2025-04-01 00:00:00-04:00,11.852464000991544,11.892039078571726,11.59523260137283,11.605125427246094,8941400,0.0,0.0
2025-04-02 00:00:00-04:00,11.486403659705761,11.872252195735008,11.308320518364582,11.773316383361816,9139800,0.0,0.0
2025-04-03 00:00:00-04:00,11.5853391163253,11.84257146577924,11.347894306147113,11.357787132263184,12422900,0.0,0.0
2025-04-04 00:00:00-04:00,11.169810471388555,11.209384607284989,10.754281572715104,10.952152252197266,12062000,0.0,0.0
2025-04-07 00:00:00-04:00,10.595984855350654,11.20938442344625,10.467368679916152,10.74438762664795,10078500,0.0,0.0
2025-04-08 00:00:00-04:00,11.021408326569675,11.021408326569675,10.477263219301925,10.53662395477295,9428100,0.0,0.0
2025-04-09 00:00:00-04:00,10.398114711362254,11.476511131456059,10.358540574089172,11.021408081054688,13870800,0.0,0.0
2025-04-10 00:00:00-04:00,11.011513526232584,11.021407295726341,10.665239142125442,10.803749084472656,9002300,0.0,0.0
2025-04-11 00:00:00-04:00,10.853217522533821,10.902685428915252,10.52673066134695,10.576197624206543,5527900,0.0,0.0
2025-04-14 00:00:00-04:00,10.635559300568627,10.783962076191083,10.417901078603434,10.576197624206543,7252100,0.0,0.0
2025-04-15 00:00:00-04:00,10.586091085658351,10.793855531587651,10.546516950410952,10.74438762664795,7281300,0.0,0.0
2025-04-16 00:00:00-04:00,10.694922190259005,10.764176700936762,10.506944313388033,10.595986366271973,6800400,0.0,0.0
2025-04-17 00:00:00-04:00,10.685026917302327,10.902685133367282,10.576197337508944,10.823535919189453,6698700,0.0,0.0
2025-04-21 00:00:00-04:00,10.734494537394491,10.81364280594951,10.615771191040176,10.645452499389648,8080100,0.0,0.0
2025-04-22 00:00:00-04:00,10.714706823388129,10.902684665775581,10.704813054099995,10.863109588623047,8037700,0.0,0.0
2025-04-23 00:00:00-04:00,10.991726542308383,11.159916858108398,10.942259579385185,11.080768585205078,7790600,0.0,0.0
2025-04-24 00:00:00-04:00,11.0906627687837,11.357787963913392,11.011514492928837,11.308320999145508,7738800,0.0,0.0
2025-04-25 00:00:00-04:00,11.308319893568978,11.624912966036185,11.298426124173933,11.605125427246094,9442400,0.0,0.0
2025-04-28 00:00:00-04:00,11.58533929739752,11.624913433045737,11.47651066024537,11.5655517578125,5973300,0.0,0.0
2025-04-29 00:00:00-04:00,11.525977406606042,11.654593580937837,11.44682913678983,11.624913215637207,6566200,0.0,0.0
2025-04-30 00:00:00-04:00,11.466617023753248,11.644701108001385,11.278639169597584,11.615019798278809,9558900,0.0,0.0
2025-05-01 00:00:00-04:00,11.61502013306952,11.61502013306952,11.466617354266402,11.525978088378906,6187900,0.0,0.0
2025-05-02 00:00:00-04:00,11.624914102564958,11.70406237841982,11.298427228783181,11.308320999145508,8118200,0.0,0.0
2025-05-05 00:00:00-04:00,11.080767769194953,11.278638436881657,11.041193635657612,11.13023567199707,8507100,0.0,0.0
2025-05-06 00:00:00-04:00,11.05108806363031,11.40725528669598,10.99172638802512,11.377574920654297,6553000,0.0,0.0
2025-05-07 00:00:00-04:00,11.377575291641362,11.605126344583699,11.338001154454787,11.446829795837402,6747000,0.0,0.0
2025-05-08 00:00:00-04:00,11.397362746568605,11.59523343101837,11.328107299369803,11.555659294128418,7212600,0.0,0.0
2025-05-09 00:00:00-04:00,11.694168592841905,11.911826822920514,11.605126546740571,11.812891006469727,10208500,0.0,0.0
2025-05-12 00:00:00-04:00,11.931614007379057,11.961294374019381,11.793104057187799,11.822784423828125,8104900,0.0,0.0
2025-05-13 00:00:00-04:00,11.842572449538421,11.921720726172643,11.783210770301814,11.862359046936035,5141100,0.0,0.0
2025-05-14 00:00:00-04:00,11.88214631416406,11.951400818743338,11.615020179035094,11.68427562713623,7454300,0.0,0.0
2025-05-15 00:00:00-04:00,11.694168110871997,11.773316383361816,11.634807378265547,11.773316383361816,5352400,0.0,0.0
